,date,ip,app_name,app_ver,isp,country,connection_type,default_language,counts,churn
6383,2022-09-09,190.239.215.59,The Kids Channel,5.8.7,Telefonica del Peru,PE,Cable/DSL,English,1,Yes
6384,2022-09-09,103.51.72.223,FashionTV+,5.8.7,Gbps Networks Private Limited,IN,Cable/DSL,English,1,Yes
6385,2022-09-09,58.169.64.252,Free Classic Movies,5.8.7,Telstra Internet,AU,Cable/DSL,English,1,Yes
6386,2022-09-09,91.10.240.184,IndieBox,5.8.7,Deutsche Telekom AG,DE,Cable/DSL,English,1,Yes
6387,2022-09-09,41.36.213.233,The Kids Channel,5.8.7,Telecom Egypt,EG,Cable/DSL,English,1,Yes
6388,2022-09-09,168.194.178.68,Marvel Comic Universe,5.8.4,Vale Verde Tecnologia Integrada,BR,Cable/DSL,English,1,Yes
6389,2022-09-09,170.254.138.250,Marvel Comic Universe,5.8.4,C. Hoki Da Costa E Cia Ltda - Me,BR,Cable/DSL,English,1,Yes
6390,2022-09-09,200.81.51.182,Wow Kidz,5.8.4,Asces Net Telecomunicacao Ltda Me,BR,Cable/DSL,English,1,Yes
6391,2022-09-09,187.111.164.111,Toonbo,5.8.4,super midia tv a cabo ltda,BR,Cable/DSL,English,2,No
6392,2022-09-09,138.255.179.231,Wow Kidz,5.8.4,Cybernetrs Ltda - Me,BR,Cable/DSL,English,1,Yes
6393,2022-09-09,45.165.166.158,Marvel Comic Universe,5.8.4,Fiber Family,BR,Cable/DSL,English,1,Yes
6394,2022-09-09,190.27.126.247,Scare TV,5.8.4,ETB,CO,Cable/DSL,English,1,Yes
6395,2022-09-09,179.183.147.246,Marvel Comic Universe,5.8.4,Vivo,BR,Cable/DSL,English,1,Yes
6396,2022-08-05,190.115.88.145,Classic Cartoons,5.8.4,CONECT 5G,BR,Spectrum,English,1,Yes
6397,2022-08-05,2607:fb90:b307:1ccd:5ca7:79ff:fed0:ec6f,Classic Reruns TV,5.1.8,T-Mobile USA,US,Cellular,English,1,Yes
6398,2022-08-05,2804:d55:5881:5d00:ec6b:d3f1:e551:3e92,Bob the train,5.1.8,Oi Internet,BR,Cable/DSL,português,1,Yes
6399,2022-08-05,112.198.12.146,Bob the train,5.1.8,Globe Telecom,PH,Cable/DSL,English,1,Yes
6400,2022-08-05,24.3.88.171,Aquarium TV,V_s5.1.9a,Comcast Cable,US,Cable/DSL,English,1,Yes
6401,2022-08-05,187.232.45.193,ADULTish,V_s5.1.9a,Telmex,MX,Cable/DSL,English,1,Yes
6402,2022-08-05,38.65.136.118,ADULTish,V_s5.1.9a,Ientc S De Rl De Cv,MX,Cable/DSL,English,1,Yes
6403,2022-08-05,24.159.13.10,Dr SEC TV Network,V_s5.1.9b,Spectrum Business,US,Corporate,English,1,Yes
6404,2022-08-05,73.143.61.233,Coffee Jazz,Vc5.1.3_s5.1.9b,Comcast Cable,US,Cable/DSL,English,1,Yes
6405,2022-08-05,168.196.20.57,ADULTish,V_s5.1.9b,Tecnet Provedor De Acesso As Redes De Com. Ltda,BR,Cable/DSL,English,1,Yes
6406,2022-08-05,95.10.18.31,Aquarium TV,5.2.0,Turk Telekom,TR,Cable/DSL,Türkçe,1,Yes
6407,2022-08-05,105.67.4.61,Airport TV,5.2.0,Inwi Mobile,MA,Cellular,français,1,Yes
6408,2022-08-05,2601:483:c480:9110:5c94:508d:727f:d57c,Aquarium TV,5.2.0,Comcast Cable,US,Cable/DSL,English,1,Yes
6409,2022-08-05,223.29.228.84,Channel Fight Masterclass,5.2.0,The Infinity Broadband Pvt Limited,PK,Cable/DSL,English,1,Yes
6410,2022-08-05,2409:4070:2dcb:5c5e:1c05:eef4:cbf4:6b95,8K Landscapes,5.2.0,Jio,IN,Cellular,English,1,Yes
6411,2022-08-05,93.222.16.228,Aquarium TV,5.8.4,Deutsche Telekom AG,DE,Cable/DSL,English,1,Yes
6412,2022-08-05,36.255.44.74,8K Landscapes,5.8.4,Cybernet,PK,Cable/DSL,English,4,No
6413,2022-08-05,117.0.51.16,Classic Cartoons,5.8.4,Viettel Group,VN,Cable/DSL,English,1,Yes
6414,2022-08-05,120.29.69.118,Classic Reruns TV,5.8.4,Converge,PH,Cable/DSL,English,1,Yes
6415,2022-08-05,187.189.216.30,Coffee Jazz,5.8.4,Totalplay,MX,Cable/DSL,English,1,Yes
6416,2022-08-05,116.97.104.93,Bob the train,5.8.4,Viettel Group,VN,Cable/DSL,English,1,Yes
6417,2022-08-05,175.100.20.207,Coffee Jazz,5.8.4,Metfone,KH,Cable/DSL,English,1,Yes
6418,2022-08-05,91.159.221.156,ADULTish,5.8.4,Elisa,FI,Cable/DSL,English,1,Yes
6419,2022-08-05,170.150.3.128,Classic Cartoons,5.8.4,Smlb Telecom,BR,Cable/DSL,English,1,Yes
6420,2022-08-05,160.20.187.72,Classic Cartoons,5.8.4,Enternet Provedor Ltda - Me,BR,Cable/DSL,English,1,Yes
6421,2022-08-15,97.82.226.216,IndieBox,Vc5.1.2_s5.1.9b,Spectrum,US,Cable/DSL,English,1,Yes
6422,2022-08-15,187.190.142.4,Tasty tv,V_s5.1.9b,Totalplay,MX,Cable/DSL,English,1,Yes
6423,2022-08-15,178.176.74.206,Relaxing Nature,5.2.0,PJSC MegaFon,RU,Cellular,русский,1,Yes
6424,2022-08-15,201.141.18.32,Getreel Fireplaces,V_s5.1.9b,izzi,MX,Cable/DSL,English,1,Yes
6425,2022-08-15,189.203.192.34,Getreel Fireplaces,V_s5.1.9b,Totalplay,MX,Cable/DSL,English,1,Yes
6426,2022-08-15,173.245.153.77,K Pop,V_s5.1.9b,Slic Network Solutions,US,Cable/DSL,English,1,Yes
6427,2022-08-15,38.65.155.89,Top 80s Hits,V_s5.1.9b,Eni Networks,MX,Cable/DSL,English,1,Yes
6428,2022-08-15,192.198.57.65,Space-TV,Vc5.1.2_s5.1.9b,Metronet,US,Cable/DSL,English,1,Yes
6429,2022-08-15,50.198.7.222,Free Classic Movies,V_s5.1.9b,Comcast Business,US,Corporate,English,1,Yes
6430,2022-08-15,173.91.236.92,Free Classic Movies,V_s5.1.9b,Spectrum,US,Cable/DSL,English,1,Yes
6431,2022-08-15,47.203.89.120,Free Classic Movies,V_s5.1.9b,Frontier Communications,US,Cable/DSL,English,1,Yes
6432,2022-08-15,75.179.143.132,Free Classic Movies,V_s5.1.9b,Spectrum,US,Cable/DSL,English,2,No
6433,2022-08-15,104.14.177.24,The Live Train Channel,Vc5.1.2_s5.1.9b,AT&T U-verse,US,Cable/DSL,English,1,Yes
6434,2022-08-15,2001:fb1:e1:96c9:3148:6da3:d7fa:7828,FashionTV+,5.2.0,True Online,TH,Cable/DSL,ไทย,1,Yes
6435,2022-08-15,2401:4900:1cc9:1da:f8b5:cc62:edfa:8107,FashionTV+,5.2.0,Spectrum,IN,Spectrum,English,1,Yes
6436,2022-08-15,2405:201:5803:e8bf:d466:788c:97a8:9bd6,FashionTV+,5.2.0,Jio,IN,Cable/DSL,English,1,Yes
6437,2022-08-15,192.228.48.117,Scare TV,5.1.8,Tombigbee Comminications,US,Cable/DSL,English,1,Yes
6583,2022-08-21,216.164.147.167,Relaxing Nature,5.2.0,RCN,US,Cable/DSL,English,1,Yes
6584,2022-08-21,50.27.36.252,Relaxing Nature,5.2.0,Suddenlink Communications,US,Cable/DSL,English,1,Yes
6585,2022-08-21,185.69.71.84,Relaxing Nature,5.2.0,UnArtel s.r.o.,CZ,Cable/DSL,čeština,2,No
6586,2022-08-21,190.111.139.236,High Octane,5.2.0,SpeedWeb Telecom,BR,Cable/DSL,português,1,Yes
6587,2022-08-21,187.190.211.137,Getreel Fireplaces,V_s5.1.9b,Totalplay,MX,Cable/DSL,English,1,Yes
6588,2022-08-21,187.204.62.34,Getreel Fireplaces,V_s5.1.9b,Telmex,MX,Cable/DSL,English,1,Yes
6589,2022-08-21,74.136.102.224,Tiger - Best Social Videos,V_s5.1.9b,Spectrum,US,Cable/DSL,English,1,Yes
6590,2022-08-21,73.242.221.125,Tiger - Best Social Videos,V_s5.1.9b,Comcast Cable,US,Cable/DSL,English,1,Yes
6591,2022-08-21,45.183.188.225,Top 80s Hits,V_s5.1.9b,Cyber Telecom Provedor Ltda,BR,Cable/DSL,English,1,Yes
6592,2022-08-21,45.189.221.4,Top 80s Hits,V_s5.1.9b,Fibraxx,BR,Cable/DSL,English,1,Yes
6593,2022-08-21,170.80.77.102,Space-TV,Vc5.1.2_s5.1.9b,R7R,BR,Cable/DSL,English,1,Yes
6594,2022-08-21,72.128.122.194,Free Classic Movies,V_s5.1.9b,Spectrum,US,Cable/DSL,English,1,Yes
6595,2022-08-21,71.88.37.104,Free Classic Movies,V_s5.1.9b,Spectrum,US,Cable/DSL,English,1,Yes
6596,2022-08-21,68.230.170.249,Free Classic Movies,V_s5.1.9b,Cox Communications,US,Cable/DSL,English,1,Yes
6597,2022-08-21,47.150.178.46,The Live Train Channel,Vc5.1.2_s5.1.9b,Frontier Communications,US,Cable/DSL,English,1,Yes
6598,2022-08-21,65.33.135.156,The Live Train Channel,Vc5.1.2_s5.1.9b,Spectrum,US,Cable/DSL,English,1,Yes
6599,2022-08-21,2401:4900:1c23:3334:ccce:f09c:8288:8106,FashionTV+,5.2.0,Airtel,IN,Cable/DSL,English,1,Yes
6600,2022-08-21,62.139.190.146,FashionTV+,5.2.0,Etisalat Misr,EG,Cable/DSL,العربية,1,Yes
6601,2022-08-21,2402:800:61a9:e7be:5c95:cdee:97d0:7b04,FashionTV+,5.2.0,Viettel Group,VN,Cable/DSL,Tiếng Việt,1,Yes
6602,2022-08-21,174.251.66.61,Free Classic Movies,5.2.0,Verizon Wireless,US,Cellular,English,1,Yes
6603,2022-08-21,50.72.90.59,FashionTV+,5.2.0,Shaw Communications,CA,Cable/DSL,English,1,Yes
6604,2022-09-12,189.70.47.241,Bob the train,5.1.8,Oi Velox,BR,Cable/DSL,português,1,Yes
6605,2022-09-12,187.234.107.86,Aquarium TV,V_s5.2.0,Telmex,MX,Cable/DSL,English,2,No
6606,2022-09-12,170.80.51.13,ADULTish,V_s5.2.0,Ponte Digital,BR,Cable/DSL,English,2,No
6607,2022-09-12,89.147.133.110,8K Landscapes,5.2.1,Awaser Oman LLC,OM,Cable/DSL,English,1,Yes
6608,2022-09-12,82.167.120.178,24 FLIX,5.8.82,Integrated Telecom Co. Ltd,SA,Cable/DSL,English,1,Yes
6609,2022-09-12,190.237.26.183,24 FLIX,5.8.82,Telefonica del Peru,PE,Cable/DSL,English,1,Yes
6610,2022-09-12,84.192.157.193,Aquarium TV,5.8.82,Telenet,BE,Cable/DSL,English,1,Yes
6611,2022-09-12,125.142.29.60,Aquarium TV,5.8.82,Korea Telecom,KR,Cable/DSL,English,1,Yes
6612,2022-09-12,181.43.227.154,Classic Cartoons,5.8.4,Entel Hogar Fibra,CL,Cellular,English,1,Yes
6613,2022-10-14,20.166.49.159,IndiMusic TV,1.2.63,Microsoft Corporation,US,Corporate,English,1,Yes
6614,2022-10-14,23.99.134.154,IndiMusic TV,1.2.63,Microsoft Corporation,US,Corporate,English,2,No
6615,2022-10-14,50.246.111.34,IndiMusic TV,1.2.63,Comcast Business,US,Corporate,English,1,Yes
6616,2022-10-14,135.148.88.126,IndiMusic TV,1.2.63,OVH Hosting,US,Corporate,English,1,Yes
6617,2022-10-14,192.227.119.213,IndiMusic TV,1.2.63,Cloud South,US,Corporate,English,2,No
6618,2022-10-14,13.250.113.191,FashionTV+,5.2.1,Amazon.com,SG,Corporate,English,1,Yes
6619,2022-10-14,2400:1a00:b111:d6b2:5829:969e:74a4:3488,FashionTV+,5.2.1,WorldLink Communications Pvt,NP,Cable/DSL,English,1,Yes
6620,2022-10-14,2402:8100:2856:6289::a0e6:5b9c,FashionTV+,5.2.1,Vodafone Idea,IN,Cellular,English,1,Yes
6621,2022-10-14,20.169.10.41,IndiMusic TV,1.2.63,Microsoft Corporation,US,Corporate,English,1,Yes
6622,2022-10-14,20.249.79.30,IndiMusic TV,1.2.63,Microsoft Corporation,US,Corporate,English,1,Yes
6623,2022-10-14,51.81.119.61,IndiMusic TV,1.2.63,OVH SAS,US,Corporate,English,1,Yes
6624,2022-10-14,173.252.95.19,FashionTV+,1.2.63,Facebook,US,Corporate,English,1,Yes
6625,2022-10-14,185.108.106.75,FashionTV+,1.2.63,HostRoyale Technologies Pvt Ltd,FR,Corporate,English,1,Yes
6626,2022-10-14,191.95.129.165,IndiMusic TV,1.2.63,Tigo Colombia,CO,Cable/DSL,English,1,Yes
6627,2022-10-14,20.219.166.107,IndiMusic TV,1.2.63,Microsoft Corporation,IN,Corporate,English,1,Yes
6628,2022-10-14,72.9.148.73,IndiMusic TV,1.2.63,DFW Datacenter,US,Corporate,English,1,Yes
6629,2022-10-14,51.81.120.109,IndiMusic TV,1.2.63,OVH SAS,US,Corporate,English,1,Yes
6630,2022-10-14,20.106.103.235,IndiMusic TV,1.2.63,Microsoft Corporation,US,Corporate,English,1,Yes
6631,2022-10-14,20.0.36.198,IndiMusic TV,1.2.63,Microsoft Corporation,US,Corporate,English,1,Yes
6632,2022-10-14,51.81.69.44,IndiMusic TV,1.2.63,OVH SAS,US,Corporate,English,1,Yes
6633,2022-10-14,20.222.64.86,IndiMusic TV,1.2.63,Microsoft Corporation,JP,Corporate,English,2,No
6634,2022-09-22,20.12.185.203,IndiMusic TV,1.2.63,Microsoft Corporation,US,Corporate,English,1,Yes
6787,2022-08-13,174.80.7.73,Tasty tv,V_s5.1.9b,Spectrum,US,Cable/DSL,English,1,Yes
6788,2022-08-13,189.216.31.116,Tasty tv,V_s5.1.9b,izzi,MX,Cable/DSL,English,1,Yes
6789,2022-08-13,216.170.223.202,Tasty tv,V_s5.1.9b,TDS Telecom,US,Cable/DSL,English,1,Yes
6790,2022-08-13,91.5.188.194,Getreel Fireplaces,V_s5.1.9b,Deutsche Telekom AG,DE,Cable/DSL,English,1,Yes
6791,2022-08-13,187.252.109.19,Getreel Fireplaces,V_s5.1.9b,izzi,MX,Cable/DSL,English,1,Yes
6792,2022-08-13,216.246.128.65,Tiger - Best Social Videos,V_s5.1.9b,Atlantic Broadband,US,Cable/DSL,English,1,Yes
6793,2022-08-13,189.214.1.46,K Pop,V_s5.1.9b,izzi,MX,Cable/DSL,English,1,Yes
6794,2022-08-13,71.70.236.23,Getreel - Celebrity News,Vc5.1.3_s5.1.9b,Spectrum,US,Cable/DSL,English,1,Yes
6795,2022-08-13,162.236.9.57,Free Classic Movies,V_s5.1.9b,AT&T U-verse,US,Cable/DSL,English,1,Yes
6796,2022-08-13,50.25.163.88,Free Classic Movies,V_s5.1.9b,Suddenlink Communications,US,Cable/DSL,English,1,Yes
6797,2022-08-13,73.89.223.133,Free Classic Movies,V_s5.1.9b,Comcast Cable,US,Cable/DSL,English,1,Yes
6798,2022-08-13,174.51.109.156,The Live Train Channel,Vc5.1.2_s5.1.9b,Comcast Cable,US,Cable/DSL,English,1,Yes
6799,2022-08-13,192.24.113.218,The Live Train Channel,Vc5.1.2_s5.1.9b,Sparklight,US,Cable/DSL,English,1,Yes
6800,2022-08-13,202.21.42.38,FashionTV+,5.2.0,RailTel Corporation Of India Ltd.,IN,Cable/DSL,English,1,Yes
6801,2022-08-13,182.182.121.13,FashionTV+,5.2.0,PTCL,PK,Cable/DSL,English,1,Yes
6802,2022-08-13,43.241.144.181,FashionTV+,5.2.0,GTPL Broadband,IN,Cable/DSL,English,1,Yes
6803,2022-08-13,197.158.80.5,United News,5.1.8,Gulfsat-Madagascar,MG,Cable/DSL,English,2,No
6804,2022-08-13,190.20.177.71,Free Classic Movies,5.2.0,Movistar Fibra,CL,Cable/DSL,español,1,Yes
6805,2022-08-13,36.37.185.82,FashionTV+,5.2.0,Metfone,KH,Corporate,English,1,Yes
6806,2022-08-13,2401:4900:6070:6226::22c:2447,FashionTV+,5.2.0,Airtel,IN,Cellular,தமிழ்,1,Yes
6807,2022-08-13,2401:4900:360b:70d:2:2:d4cb:1b40,FashionTV+,5.2.0,Airtel,IN,Cellular,தமிழ்,1,Yes
6808,2022-08-13,2402:3a80:555:80d:0:32:2580:2801,FashionTV+,5.2.0,Vodafone Idea,IN,Cellular,English,1,Yes
6809,2022-10-17,71.33.143.5,Fashion TV,V_s5.2.0d,CenturyLink,US,Cable/DSL,English,1,Yes
6810,2022-10-17,142.116.226.0,Aquarium TV,V_s5.2.0d,Virgin Mobile DSL,CA,Cable/DSL,English,1,Yes
6811,2022-10-17,75.86.139.12,Aquarium TV,V_s5.2.0d,Spectrum,US,Cable/DSL,English,1,Yes
6812,2022-10-17,2001:16a2:deb4:5800:d5d:7b60:f03c:bf69,Auto All Stars,5.2.1,SaudiNet,SA,Cable/DSL,العربية,1,Yes
6813,2022-10-17,174.20.145.58,Dog on TV,5.2.1,CenturyLink,US,Cable/DSL,English,1,Yes
6814,2022-10-17,2603:8000:4f00:4c5f:20f1:f180:3d82:74fe,Dog on TV,5.2.1,Spectrum,US,Cable/DSL,English,1,Yes
6815,2022-10-17,116.96.44.126,COOLTOYS,5.2.1,Viettel Group,VN,Cable/DSL,Tiếng Việt,1,Yes
6816,2022-10-17,105.48.92.12,Channel Fight Masterclass,5.2.0,Safaricom,KE,Cellular,English,1,Yes
6817,2022-10-17,2401:4900:4fde:1811:503c:2628:197a:2b9,Aquarium TV,5.2.1,Airtel,IN,Cellular,English,1,Yes
6818,2022-10-17,45.74.172.21,Channel Fight Masterclass,5.8.82,ACN DSL,CA,Cable/DSL,English,1,Yes
6819,2022-10-17,68.151.66.22,Cool School,5.8.83,Shaw Communications,CA,Cable/DSL,English,1,Yes
6820,2022-10-17,89.0.254.226,Bob the train,5.8.83,NetCologne GmbH,DE,Cable/DSL,English,1,Yes
6821,2022-10-17,76.150.179.209,Aquarium TV,5.8.83,Comcast Cable,US,Cable/DSL,English,1,Yes
6822,2022-10-17,81.103.95.73,ADULTish,5.8.83,Virgin Media,GB,Cable/DSL,English,1,Yes
6823,2022-10-17,200.113.230.46,Channel Fight Masterclass,5.8.83,Alpha Communications Network,HT,Cellular,English,1,Yes
6824,2022-10-18,187.189.210.222,ADULTish,V_s5.2.0d,Totalplay,MX,Cable/DSL,English,1,Yes
6825,2022-10-18,188.95.150.127,Classic Cartoons,5.8.82,OravaSK s.r.o.,SK,Cable/DSL,English,1,Yes
6826,2022-10-18,2600:8806:a200:4a00:9d62:91da:9bd6:9f03,Airport TV,5.2.1,Cox Communications,US,Cable/DSL,English,1,Yes
6827,2022-10-18,138.88.166.100,Baby Hazel Nursery Rhymes,5.8.83,Verizon Fios,US,Cable/DSL,English,1,Yes
6828,2022-10-18,201.182.194.84,Classic Reruns TV,5.8.82,TJ Telecom LTDA ME,BR,Cable/DSL,English,1,Yes
6829,2022-10-18,181.192.93.45,Classic Reruns TV,5.8.82,Voa Telecom,BR,Cable/DSL,English,1,Yes
7042,2022-09-13,170.84.53.218,Marvel Comic Universe,5.8.4,Forte Telecom Ltda.,BR,Cable/DSL,English,1,Yes
7043,2022-09-13,170.51.106.107,Marvel Comic Universe,5.8.4,Claro Argentina,AR,Cable/DSL,English,1,Yes
7044,2022-09-13,37.201.117.195,Getreel Fireplaces,5.8.4,Vodafone Germany DSL,DE,Cable/DSL,English,1,Yes
7045,2022-09-13,181.197.218.199,Marvel Comic Universe,5.8.4,Bvnet S.A.,AR,Cable/DSL,English,1,Yes
7046,2022-09-13,88.193.128.239,Getreel Fireplaces,5.8.4,Telia Finland,FI,Cable/DSL,English,1,Yes
7047,2022-09-13,61.222.160.77,FashionTV+,5.8.4,Chunghwa Telecom,TW,Cable/DSL,English,2,No
7048,2022-09-13,105.67.0.70,Scare TV,5.1.8,Inwi Mobile,MA,Cellular,العربية,1,Yes
7049,2022-09-13,205.134.220.206,OVW WRESTLING LIVE TV,V_s5.2.0,Rainier Connect,US,Cable/DSL,English,1,Yes
7050,2022-09-13,99.245.165.79,Getreel Fireplaces,V_s5.2.0,Rogers Cable,CA,Cable/DSL,English,1,Yes
7051,2022-09-13,32.210.184.252,Space-TV,Vc5.1.2_s5.2.0,Frontier Communications,US,Cable/DSL,English,1,Yes
7052,2022-09-13,71.11.189.165,Scare TV,Vc5.1.3_s5.2.0,Spectrum,US,Cable/DSL,English,1,Yes
7053,2022-09-13,96.32.25.158,Wawkalak TV,V_s5.2.0,Spectrum,US,Cable/DSL,English,1,Yes
7054,2022-09-13,148.170.189.130,Top 70s Hits,V_s5.2.0,EastLink,CA,Cable/DSL,English,1,Yes
7055,2022-09-13,24.104.217.42,Scare TV,Vc5.1.3_s5.2.0,Spectrum,US,Cable/DSL,English,1,Yes
7056,2022-09-13,104.231.73.176,Free Classic Movies,V_s5.2.0,Spectrum,US,Cable/DSL,English,1,Yes
7057,2022-09-13,108.160.93.251,Getreel Fireplaces,V_s5.2.0,Quadro Communications Co-Operative,CA,Cable/DSL,English,1,Yes
7058,2022-09-13,177.228.3.11,Getreel Fireplaces,V_s5.2.0,Megacable,MX,Cable/DSL,English,1,Yes
7059,2022-09-13,189.217.192.77,Getreel Fireplaces,V_s5.2.0,izzi,MX,Cable/DSL,English,1,Yes
7060,2022-09-13,189.157.214.199,Top 80s Hits,V_s5.2.0,Telmex,MX,Cable/DSL,English,1,Yes
7061,2022-09-13,172.219.134.65,Getreel Fireplaces,V_s5.2.0,Telus Communications,CA,Cable/DSL,English,2,No
7062,2022-09-13,190.203.30.47,Tasty tv,V_s5.2.0,Cantv,VE,Cable/DSL,English,1,Yes
7063,2022-09-13,82.18.196.237,Makkah Live,Vc5.1.3_s5.2.0,Virgin Media,GB,Cable/DSL,English,1,Yes
7064,2022-09-13,24.250.1.91,Scare TV,Vc5.1.3_s5.2.0,Cox Communications,US,Cable/DSL,English,1,Yes
7065,2022-09-13,195.82.161.13,High Octane,5.2.1,"Silesian University of Technology, Computer Centre",PL,Cable/DSL,polski,1,Yes
7066,2022-09-13,208.104.223.249,Free Classic Movies,5.2.1,Comporium,US,Cable/DSL,English,1,Yes
7067,2022-09-13,27.3.192.8,FashionTV+,5.2.0,SaiGon Tourist cable Televition Company,VN,Cable/DSL,Tiếng Việt,1,Yes
7068,2022-09-13,119.157.242.240,FashionTV+,5.2.0,PTCL,PK,Cable/DSL,English,1,Yes
7069,2022-09-13,78.133.62.243,Free Classic Movies,5.8.82,GO Malta,MT,Cable/DSL,English,1,Yes
7070,2022-09-13,209.35.91.151,Games Tips&Tricks,5.8.82,Hyperoptic Ltd,GB,Cable/DSL,English,1,Yes
7071,2022-09-13,222.217.239.176,Games Tips&Tricks,5.8.82,China Telecom,CN,Cable/DSL,English,1,Yes
7072,2022-09-13,197.39.117.246,Kids TV Español Latino,5.8.82,Telecom Egypt,EG,Cable/DSL,English,1,Yes
7073,2022-09-13,41.143.78.140,Kids Planet,5.8.82,Maroc Telecom,MA,Cable/DSL,English,1,Yes
7074,2022-09-13,88.170.254.44,Games Tips&Tricks,5.8.82,Free SAS,FR,Cable/DSL,English,1,Yes
7075,2022-09-13,117.35.31.23,Games Tips&Tricks,5.8.82,China Telecom,CN,Cable/DSL,English,1,Yes
7076,2022-09-13,157.48.153.151,Kids TV Deutschland,5.8.82,Jio,IN,Cellular,English,1,Yes
7077,2022-09-13,196.119.123.162,Nollywood Capital TV,5.8.82,Orange Morocco,MA,Cellular,English,1,Yes
7078,2022-09-13,196.217.101.178,Kids TV Español Latino,5.8.82,Maroc Telecom,MA,Cable/DSL,English,1,Yes
7079,2022-09-13,190.90.21.82,Kids TV Español Latino,5.8.82,Internexa S.A. E.s.p,CO,Cable/DSL,English,1,Yes
7080,2022-09-13,70.125.36.35,IndieBox,5.8.82,Spectrum,US,Cable/DSL,English,1,Yes
7081,2022-09-13,173.19.7.119,IndieBox,5.8.82,Mediacom Cable,US,Cable/DSL,English,1,Yes
7082,2022-09-13,179.6.49.14,IndiMusic TV,5.8.82,Claro Peru,PE,Cable/DSL,English,1,Yes
7083,2022-09-13,90.178.241.64,Kids Planet,5.8.82,O2 Czech Republic,CZ,Cable/DSL,English,1,Yes
7084,2022-09-13,154.124.128.15,Kids Planet,5.8.82,Sonatel,SN,Cable/DSL,English,1,Yes
7085,2022-09-13,191.243.13.27,Toonbo,5.8.4,Velbras Provedor de Acesso as Redes de Comunicacoe,BR,Cable/DSL,English,1,Yes
7086,2022-09-13,177.37.174.108,Toonbo,5.8.4,Brisanet Servicos De Telecomunicacoes Ltda,BR,Cable/DSL,English,1,Yes
7087,2022-09-13,187.87.244.72,Marvel Comic Universe,5.8.4,Netwave Telecomunicacoes Ltda.,BR,Cable/DSL,English,1,Yes
7088,2022-09-13,190.104.36.22,Marvel Comic Universe,5.8.4,Jumpnet Soluciones de Internet S.R.L.,AR,Cable/DSL,English,1,Yes
7089,2022-09-13,173.243.46.112,Marvel Comic Universe,5.8.4,Adamo Telecom Iberia S.A.,ES,Cable/DSL,English,1,Yes
7090,2022-09-13,179.189.45.107,Marvel Comic Universe,5.8.4,Nova Rede de Telecomunicacoes Ltda,BR,Cable/DSL,English,2,No
7091,2022-09-13,168.121.108.207,Marvel Comic Universe,5.8.4,Interconect Teleinformatica Eireli,BR,Cable/DSL,English,1,Yes
7092,2022-09-13,87.227.67.67,FashionTV+,5.8.4,Tele2 Sweden,SE,Cable/DSL,English,1,Yes
7093,2022-09-13,93.137.242.55,Marvel Comic Universe,5.8.4,Hrvatski Telekom,HR,Cable/DSL,English,1,Yes
7094,2022-09-13,168.181.63.129,Marvel Comic Universe,5.8.4,Ponto a Ponto Telecom do Brasil,BR,Cable/DSL,English,1,Yes
7095,2022-09-13,45.182.200.189,Marvel Comic Universe,5.8.4,Corporativa Carrier Ltda,BR,Cable/DSL,English,1,Yes
7096,2022-09-12,72.16.73.18,Dr SEC TV Network,5.1.6,Windstream Communications,US,Cable/DSL,English,1,Yes
7097,2022-09-12,2600:1700:1e2c:8110:5ce1:7d6e:ee1f:8434,Classic Reruns TV,5.1.8,AT&T U-verse,US,Cable/DSL,English,1,Yes
7098,2022-09-12,45.229.1.32,Bob the train,5.1.8,Virtualnet Provedores Ltda Me,BR,Cable/DSL,português,1,Yes
7099,2022-09-12,73.45.176.184,Coffee Jazz,Vc5.1.3_s5.2.0,Comcast Cable,US,Cable/DSL,English,1,Yes
7100,2022-09-12,187.188.50.85,ADULTish,V_s5.2.0,Totalplay,MX,Cable/DSL,English,1,Yes
7101,2022-09-12,138.118.59.101,ADULTish,V_s5.2.0,GlobalTechnet,BR,Spectrum,English,1,Yes
7102,2022-09-12,94.173.145.219,8K Landscapes,V_s5.2.0,Virgin Media,GB,Cable/DSL,English,1,Yes
7103,2022-09-12,66.102.8.156,Big Cat Rescue,5.2.1,Google Proxy,US,Corporate,English,1,Yes
7104,2022-09-12,2a00:1028:8391:451a:1551:af81:225a:6f43,Aquarium TV,5.2.0,O2 Czech Republic,CZ,Cable/DSL,čeština,1,Yes
7105,2022-09-12,189.130.158.118,Aquarium TV,5.2.0,Telmex,MX,Cable/DSL,español,1,Yes
7106,2022-09-12,151.246.81.236,Channel Fight Masterclass,5.2.0,Aria Shatel Company Ltd,IR,Cable/DSL,فارسی,1,Yes
7107,2022-09-12,41.106.219.234,Coffee Jazz,5.8.82,Algerie Telecom,DZ,Cable/DSL,English,1,Yes
7108,2022-09-12,51.39.212.209,Bob the train,5.8.82,Zain Saudi Arabia,SA,Cellular,English,1,Yes
7109,2022-09-12,103.88.238.78,Baby Hazel Nursery Rhymes,5.8.82,Aspt Networks Pvt,IN,Cable/DSL,English,1,Yes
7110,2022-09-12,37.214.58.60,Coffee Jazz,5.8.82,Beltelecom,BY,Cable/DSL,English,1,Yes
7111,2022-09-12,179.107.150.229,Classic Cartoons,5.8.4,SuperOnda,BR,Cable/DSL,English,1,Yes
